bez,lor_ab_2021,umonat,ustunde,uwochentag,ukategorie,uart,utyp1,ulichtverh,istrad,istpkw,istfuss,istkrad,istgkfz,istsonstige,ustrzustand,xgcswgs84,ygcswgs84,all_acc,perc_bike_acc,rushhours
2,2300316.0,11,16,3,3,5,2,2,1,0,0,0,0,1,0,13.43206575,52.50571461,2,0.5,16 to 20
8,8301036.0,11,8,6,3,6,4,0,1,0,1,0,0,0,0,13.47080707,52.42293677,2,0.5,08 to 12
4,4500939.0,10,10,7,3,5,3,0,0,1,0,0,0,0,1,13.30930482,52.49197868,1,0.0,08 to 12
9,9200510.0,11,8,3,3,5,3,0,1,1,0,0,0,0,1,13.51198967,52.47070359,2,0.5,08 to 12
12,12100101.0,11,4,2,3,5,3,2,0,1,0,0,0,0,1,13.37786102,52.56361249,1,0.0,04 to 08
1,1200520.0,11,11,7,3,5,3,0,1,1,0,0,0,0,1,13.33918927,52.53275801,2,0.5,08 to 12
10,10100311.0,11,14,5,3,5,2,0,0,1,0,1,0,0,0,13.52868816,52.52373309,2,0.0,12 to 16
7,7400927.0,11,15,2,3,6,4,1,1,0,1,0,0,0,0,13.38787026,52.45906963,2,0.5,12 to 16
4,4200207.0,11,0,6,2,0,1,2,1,0,0,0,0,0,1,13.2231803,52.50052604,1,1.0,00 to 04
12,12200309.0,11,11,3,3,5,3,0,0,1,0,0,0,0,0,13.32765547,52.56407631,1,0.0,08 to 12
10,10200524.0,11,10,7,3,5,2,0,0,1,0,0,0,1,0,13.60979827,52.53299106,2,0.0,08 to 12
7,7400822.0,10,10,7,2,6,2,0,0,1,1,0,0,0,1,13.35944088,52.45671124,2,0.0,08 to 12
2,2100101.0,11,16,4,3,8,1,1,0,1,0,0,0,0,0,13.38367665,52.50333822,1,0.0,16 to 20
12,12200515.0,11,9,2,3,5,2,0,1,1,0,0,0,0,1,13.28303382,52.59421146,2,0.5,08 to 12
5,5200629.0,11,15,6,3,0,1,0,0,0,0,0,0,1,0,13.18217601,52.53409635,1,0.0,12 to 16
8,8100312.0,11,8,3,3,2,6,0,1,1,0,0,0,0,0,13.43274672,52.48529845,2,0.5,08 to 12
12,12400723.0,10,10,7,3,5,2,0,1,1,0,0,0,0,1,13.30411822,52.62213275,2,0.5,08 to 12
12,12601235.0,11,12,1,3,5,3,0,0,1,0,0,0,0,0,13.35508694,52.59663813,1,0.0,12 to 16
9,9502043.0,11,13,7,2,6,4,0,1,0,1,0,0,0,0,13.57957824,52.45904318,2,0.5,12 to 16
1,2400520.0,10,9,7,3,6,4,0,0,1,1,0,0,0,1,13.42564366,52.52345723,2,0.0,08 to 12
5,5100211.0,11,12,5,3,5,3,0,0,1,0,0,0,0,0,13.17886877,52.54094986,1,0.0,12 to 16
6,6100102.0,11,7,3,3,2,7,0,1,1,0,0,0,0,0,13.32084362,52.45714731,2,0.5,04 to 08
7,7300517.0,11,13,6,3,6,4,0,1,0,1,0,0,0,0,13.32863428,52.47661426,2,0.5,12 to 16
1,1100205.0,10,11,7,3,0,1,0,0,0,0,1,0,0,1,13.377395,52.51456955,1,0.0,08 to 12
2,2200212.0,11,9,3,3,1,5,0,1,1,0,0,0,0,0,13.41889996,52.48763926,2,0.5,08 to 12
2,2400522.0,11,13,7,3,6,4,0,0,1,1,0,0,0,0,13.44618997,52.52108536,2,0.0,12 to 16
2,2300314.0,11,16,5,3,3,6,1,1,0,0,0,0,1,0,13.41914199,52.50106723,2,0.5,16 to 20
1,1100414.0,11,13,2,3,2,7,0,0,0,0,1,0,1,0,13.38697464,52.53320468,2,0.0,12 to 16
4,4500938.0,11,18,5,3,2,6,2,0,1,0,1,0,0,0,13.29622389,52.49251143,2,0.0,16 to 20
2,2300316.0,11,9,3,3,2,6,0,1,0,1,0,0,0,0,13.43832428,52.50024911,2,0.5,08 to 12
12,12100101.0,11,8,7,3,5,3,0,0,1,0,0,0,1,0,13.37403549,52.56760865,2,0.0,08 to 12
2,2500833.0,10,11,7,3,1,5,0,1,1,0,0,0,0,1,13.45593899,52.50995815,2,0.5,08 to 12
5,5100211.0,11,13,4,2,1,5,0,0,1,0,0,0,1,0,13.17590908,52.54795463,2,0.0,12 to 16
1,1100309.0,11,2,6,3,9,1,2,0,0,0,0,0,1,0,13.39447012,52.52458597,1,0.0,00 to 04
7,7601341.0,10,12,7,3,5,2,0,0,1,0,0,0,0,1,13.37620095,52.40925635,1,0.0,12 to 16
5,5200632.0,11,14,3,3,2,2,0,0,1,0,0,0,0,0,13.21596851,52.52691474,1,0.0,12 to 16
1,1200624.0,11,9,6,3,5,2,0,1,1,0,0,0,0,0,13.36034106,52.53724347,2,0.5,08 to 12
11,11100102.0,10,0,7,2,9,1,2,0,1,0,0,0,0,1,13.54576535,52.56791513,1,0.0,00 to 04
12,12200515.0,11,12,3,3,6,2,0,0,0,1,0,0,1,0,13.28552397,52.58770262,2,0.0,12 to 16
10,10400938.0,11,13,6,3,5,3,0,0,1,0,0,0,0,0,13.61383201,52.51639699,1,0.0,12 to 16
6,6200312.0,11,16,4,3,5,3,2,0,1,0,0,0,0,0,13.33267059,52.44025765,1,0.0,16 to 20
3,3501038.0,11,0,1,3,9,1,2,0,1,0,0,0,0,0,13.46944007,52.55366685,1,0.0,00 to 04
7,7300619.0,11,16,5,2,0,6,1,0,1,0,1,0,0,0,13.35750746,52.47644782,2,0.0,16 to 20
5,5100316.0,11,22,3,3,5,3,2,1,1,0,0,0,0,0,13.18983449,52.53691651,2,0.5,20 to 24
2,2200211.0,11,21,6,3,5,2,2,1,1,0,0,0,0,0,13.39302919,52.4892165,2,0.5,20 to 24
7,7601236.0,10,0,7,3,1,5,2,0,1,0,0,0,0,1,13.35321537,52.41669955,1,0.0,00 to 04
1,1300732.0,11,9,4,3,2,6,0,0,1,0,0,0,0,0,13.387036,52.55964753,1,0.0,08 to 12
9,9200818.0,11,11,1,3,2,2,0,1,1,0,0,0,0,0,13.5627536,52.44618384,2,0.5,08 to 12
2,2300315.0,11,14,5,3,5,2,0,1,1,0,0,0,0,0,13.42277777,52.49905241,2,0.5,12 to 16
4,4501041.0,10,14,6,3,5,3,0,1,1,0,0,0,0,1,13.31503076,52.50089247,2,0.5,12 to 16
12,12500927.0,11,15,3,3,5,3,0,0,1,0,0,0,0,0,13.32376196,52.59849594,1,0.0,12 to 16
1,1200624.0,11,7,6,3,5,2,1,1,1,0,0,0,0,1,13.36899146,52.5296292,2,0.5,04 to 08
2,2400624.0,11,7,4,3,5,3,0,1,1,0,0,0,0,0,13.44946978,52.50781437,2,0.5,04 to 08
7,7300516.0,11,19,7,3,0,2,0,1,1,0,0,0,0,0,13.32824536,52.46612449,2,0.5,16 to 20
4,4400728.0,11,12,5,3,0,2,0,1,1,0,0,0,0,0,13.28047694,52.47742959,2,0.5,12 to 16
10,10300732.0,11,15,3,3,5,3,0,1,1,0,0,0,0,1,13.57408698,52.53172171,2,0.5,12 to 16
5,5200527.0,11,8,6,3,1,5,0,0,1,0,0,0,0,0,13.17446529,52.52628758,1,0.0,08 to 12
9,9200819.0,11,14,4,2,5,2,0,1,1,0,0,0,0,0,13.55879631,52.44675266,2,0.5,12 to 16
3,3400725.0,11,15,5,3,6,4,0,0,1,1,0,0,0,0,13.42888337,52.58504086,2,0.0,12 to 16
7,7400720.0,11,16,3,3,3,1,0,0,1,0,1,0,0,1,13.38533866,52.48430213,2,0.0,16 to 20
12,12100205.0,11,19,6,2,1,7,2,0,1,0,0,0,0,0,13.35241814,52.58083105,1,0.0,16 to 20
2,2500727.0,10,16,6,3,2,6,0,1,1,0,0,0,0,1,13.45794925,52.52067832,2,0.5,16 to 20
9,9100407.0,11,7,4,3,8,1,0,0,1,0,0,0,0,0,13.50203902,52.44269276,1,0.0,04 to 08
6,6100102.0,11,6,2,2,5,2,2,0,1,0,0,0,1,1,13.31862628,52.45416933,2,0.0,04 to 08
12,12200308.0,11,12,7,3,5,3,0,0,1,0,0,0,0,1,13.31870693,52.57401427,1,0.0,12 to 16
1,1300732.0,11,20,5,2,1,5,2,0,1,0,0,0,0,0,13.39658186,52.5595569,1,0.0,20 to 24
3,3701659.0,11,12,2,3,1,5,0,1,1,0,0,0,0,1,13.42388845,52.53032201,2,0.5,12 to 16
2,2100104.0,11,17,2,3,6,4,2,0,1,1,0,0,0,0,13.40986628,52.50389827,2,0.0,16 to 20
6,6100209.0,11,17,6,3,6,7,2,0,1,1,0,0,0,0,13.32953827,52.46404599,2,0.0,16 to 20
1,1100308.0,11,10,4,2,0,1,0,1,0,0,0,0,0,0,13.38728024,52.52614246,1,1.0,08 to 12
2,2400623.0,11,12,2,3,2,6,0,0,1,0,0,0,0,1,13.42967373,52.51035816,1,0.0,12 to 16
8,8100416.0,11,13,1,3,1,5,0,1,1,0,0,0,0,0,13.4474425,52.47572113,2,0.5,12 to 16
11,11100203.0,11,13,7,3,5,2,0,1,1,0,0,0,0,0,13.54015559,52.56528373,2,0.5,12 to 16
7,7300619.0,11,9,5,3,2,6,0,0,1,0,0,0,0,0,13.34879598,52.47037347,1,0.0,08 to 12
7,7100103.0,11,8,3,2,5,2,0,1,1,0,0,0,0,0,13.3570515,52.49889272,2,0.5,08 to 12
12,12400723.0,11,14,6,3,5,2,0,1,0,0,0,0,1,0,13.30408018,52.62216582,2,0.5,12 to 16
9,9501737.0,10,9,6,2,5,7,0,0,1,0,0,0,1,1,13.6253828,52.45627599,2,0.0,08 to 12
4,4501150.0,11,8,3,3,0,6,0,0,1,0,1,0,0,0,13.32261889,52.48612339,2,0.0,08 to 12
9,9301126.0,11,11,7,3,5,2,0,1,1,0,0,0,0,0,13.57562295,52.42378513,2,0.5,08 to 12
4,4501044.0,11,14,5,2,5,2,0,0,1,0,1,0,0,0,13.31947042,52.49225348,2,0.0,12 to 16
2,2300418.0,12,17,3,3,6,4,2,1,0,1,0,0,0,0,13.43787521,52.49393264,2,0.5,16 to 20
9,9300920.0,11,20,6,3,0,7,2,0,1,0,0,0,1,1,13.52782753,52.41111525,2,0.0,20 to 24
1,1100310.0,11,3,3,3,2,6,2,0,1,0,0,0,0,0,13.41513615,52.52707102,1,0.0,00 to 04
1,1100207.0,11,9,3,3,0,3,0,1,0,0,0,0,1,0,13.40325311,52.51676615,2,0.5,08 to 12
2,2300417.0,11,22,5,3,5,2,2,1,0,0,0,0,1,1,13.43192824,52.49740061,2,0.5,20 to 24
7,7501031.0,11,8,2,3,2,6,0,0,1,0,0,0,0,0,13.39863898,52.44337744,1,0.0,08 to 12
11,11300723.0,11,10,6,1,5,2,0,1,0,0,0,1,0,0,13.4993166,52.51896737,2,0.5,08 to 12
10,10400837.0,11,17,4,3,5,3,2,1,1,0,0,0,0,0,13.57658588,52.49343992,2,0.5,16 to 20
7,7400822.0,11,13,7,3,2,6,0,0,1,0,0,0,1,0,13.36028279,52.45634673,2,0.0,12 to 16
11,11100204.0,11,16,6,3,5,3,0,1,1,0,0,0,0,0,13.52272767,52.56514751,2,0.5,16 to 20
2,2100101.0,11,12,3,3,0,1,0,1,0,0,0,0,0,0,13.3888401,52.49951416,1,1.0,12 to 16
6,6200311.0,11,17,6,3,5,2,2,1,1,0,0,0,0,0,13.35884638,52.43713804,2,0.5,16 to 20
3,3100101.0,11,17,2,3,5,2,2,0,1,0,0,0,0,0,13.4423773,52.63695807,1,0.0,16 to 20
2,2400522.0,11,9,6,3,0,5,0,1,1,0,0,0,0,1,13.44503076,52.52000286,2,0.5,08 to 12
4,4100101.0,11,17,6,3,5,2,2,0,1,0,1,0,0,0,13.28661937,52.53516673,2,0.0,16 to 20
8,8100209.0,12,13,3,3,1,5,0,1,0,0,0,0,1,0,13.43677515,52.46699934,2,0.5,12 to 16
11,11200513.0,11,15,6,2,6,4,0,0,1,1,0,0,0,1,13.49140957,52.54353819,2,0.0,12 to 16
11,11200410.0,11,5,2,2,6,7,2,0,1,1,0,0,0,1,13.50007114,52.56156667,2,0.0,04 to 08
10,10100314.0,11,11,5,2,6,4,0,0,1,1,0,0,0,1,13.55988799,52.53759746,2,0.0,08 to 12
4,4300619.0,11,11,1,3,5,3,0,0,1,0,0,0,0,0,13.31046955,52.51598391,1,0.0,08 to 12
2,2300419.0,11,20,6,3,2,6,2,1,1,0,0,0,0,0,13.44494483,52.49951028,2,0.5,20 to 24
3,3400826.0,11,13,4,2,5,3,0,0,1,0,0,0,0,0,13.40819844,52.56362563,1,0.0,12 to 16
2,2200211.0,11,14,6,3,2,7,0,1,1,0,0,0,0,0,13.39432157,52.48653226,2,0.5,12 to 16
1,1100312.0,12,17,4,3,5,3,2,1,1,0,0,0,0,0,13.41771556,52.51385144,2,0.5,16 to 20
4,4400832.0,11,14,4,3,6,7,0,0,1,1,0,0,0,0,13.29074403,52.47527709,2,0.0,12 to 16
11,11300721.0,11,16,7,3,5,3,1,1,1,0,0,0,0,0,13.49650607,52.5339782,2,0.5,16 to 20
4,4500936.0,11,14,6,2,2,6,0,0,1,0,0,0,0,0,13.30517643,52.49957444,1,0.0,12 to 16
5,5200527.0,11,13,6,3,3,6,0,0,1,0,0,0,0,0,13.17706555,52.52515295,1,0.0,12 to 16
2,2100106.0,11,18,2,3,5,2,2,1,1,0,0,0,0,0,13.40664405,52.49832726,2,0.5,16 to 20
12,12100205.0,11,6,6,3,5,2,2,0,1,0,0,0,1,1,13.35110198,52.56759431,2,0.0,04 to 08
6,6400844.0,11,13,6,3,2,6,0,0,1,0,0,0,0,0,13.28588347,52.45292822,1,0.0,12 to 16
1,1300733.0,12,10,3,3,2,6,0,0,1,0,1,0,0,0,13.38428072,52.55607043,2,0.0,08 to 12
4,4200310.0,11,12,6,3,1,5,0,0,1,0,0,0,0,0,13.26096769,52.50972877,1,0.0,12 to 16
1,1100101.0,11,8,2,3,0,1,1,1,0,0,0,0,0,0,13.35199455,52.50824647,1,1.0,08 to 12
3,3500934.0,11,10,5,3,6,4,0,0,1,1,0,0,0,0,13.43934277,52.55216604,2,0.0,08 to 12
4,4200308.0,11,4,1,3,0,1,2,0,1,0,0,0,1,1,13.26701582,52.51993334,2,0.0,04 to 08
5,5300737.0,11,11,6,3,2,6,0,0,1,0,0,0,0,0,13.23244089,52.53839413,1,0.0,08 to 12
2,2500835.0,11,11,4,3,0,1,0,0,0,0,1,0,0,0,13.45680608,52.50244509,1,0.0,08 to 12
2,2300315.0,11,10,5,3,5,2,0,1,1,0,0,0,0,0,13.43122552,52.49916773,2,0.5,08 to 12
3,3601243.0,11,15,5,3,0,1,0,1,0,0,0,0,0,1,13.42441075,52.55229626,1,1.0,12 to 16
1,1401045.0,11,8,2,3,5,3,0,1,0,0,0,0,1,0,13.37732588,52.5565841,2,0.5,08 to 12
7,7400823.0,11,16,3,3,3,6,1,1,1,0,0,0,0,0,13.3756184,52.45655292,2,0.5,16 to 20
5,5400943.0,11,14,6,2,6,4,0,0,1,1,0,0,0,0,13.13325015,52.46195893,2,0.0,12 to 16
11,11400929.0,11,11,2,3,6,4,0,1,0,1,0,0,0,0,13.48706792,52.50241939,2,0.5,08 to 12
7,7100205.0,11,22,5,3,5,2,2,0,1,0,0,0,0,1,13.36098307,52.49425769,1,0.0,20 to 24
2,2200209.0,11,13,2,3,5,2,0,1,1,0,0,0,0,0,13.37676766,52.48503307,2,0.5,12 to 16
1,1100310.0,11,12,5,3,5,2,0,0,1,0,0,0,0,1,13.41175633,52.52396553,1,0.0,12 to 16
5,5100313.0,11,12,2,3,0,5,0,0,1,0,1,0,0,0,13.2100435,52.54839218,2,0.0,12 to 16
2,2500834.0,11,14,6,2,0,1,0,1,0,0,0,0,0,0,13.44996641,52.50752281,1,1.0,12 to 16
1,1200628.0,11,0,2,3,6,4,2,0,1,1,0,0,0,0,13.36895585,52.5262009,2,0.0,00 to 04
2,2200210.0,11,8,5,3,0,1,0,1,0,0,0,0,0,1,13.39483706,52.49615426,1,1.0,08 to 12
3,3500932.0,11,12,2,3,5,3,0,1,1,0,0,0,0,0,13.44247042,52.55718276,2,0.5,12 to 16
11,11401032.0,11,9,4,3,2,6,0,0,1,0,0,0,0,1,13.51913763,52.51067561,1,0.0,08 to 12
7,7601236.0,11,4,7,3,1,5,2,0,1,0,0,0,1,1,13.3523011,52.41625923,2,0.0,04 to 08
3,3500934.0,11,7,5,3,5,2,0,1,1,0,0,0,0,0,13.43886336,52.555456,2,0.5,04 to 08
9,9200819.0,11,16,5,3,2,6,1,0,1,0,0,0,1,0,13.56967127,52.4444755,2,0.0,16 to 20
3,3601245.0,11,18,5,3,6,7,2,1,0,1,0,0,0,1,13.42750438,52.54587241,2,0.5,16 to 20
9,9200717.0,11,21,5,3,5,3,2,0,1,0,1,0,0,0,13.55821083,52.43483646,2,0.0,20 to 24
1,1100416.0,11,10,2,3,1,5,0,0,1,0,1,0,0,1,13.4048109,52.53550348,2,0.0,08 to 12
1,2100101.0,11,9,3,3,5,3,0,1,1,0,0,0,0,0,13.37773049,52.50783781,2,0.5,08 to 12
12,12200309.0,11,16,6,3,6,4,0,1,0,1,0,0,0,0,13.3227678,52.5653939,2,0.5,16 to 20
7,7400826.0,11,14,2,2,6,4,0,0,1,1,0,0,0,0,13.3765771,52.4534175,2,0.0,12 to 16
1,1300834.0,11,21,5,3,6,2,2,0,0,1,0,0,1,1,13.39117075,52.54472054,2,0.0,20 to 24
2,2400625.0,11,20,4,3,5,3,2,0,1,0,0,0,0,0,13.44333884,52.51196491,1,0.0,20 to 24
5,5100208.0,11,11,7,2,5,3,0,0,1,0,0,0,0,0,13.16114832,52.54846747,1,0.0,08 to 12
4,4300414.0,11,20,5,3,5,2,2,0,1,0,0,0,0,1,13.30058986,52.5171155,1,0.0,20 to 24
1,1300733.0,11,11,2,3,5,2,0,0,1,0,0,0,0,0,13.39137856,52.55518642,1,0.0,08 to 12
11,11300721.0,11,18,5,2,4,7,2,0,1,0,0,0,0,0,13.50378991,52.53445997,1,0.0,16 to 20
9,9100202.0,11,18,5,3,2,6,2,0,1,0,0,0,0,1,13.46399912,52.48192463,1,0.0,16 to 20
9,9100407.0,11,8,4,3,2,6,0,0,1,0,0,0,0,1,13.50870892,52.4521228,1,0.0,08 to 12
4,4200310.0,11,21,7,3,2,6,2,0,1,0,0,0,0,0,13.27356137,52.50885186,1,0.0,20 to 24
5,5100208.0,11,17,5,3,3,6,2,0,1,0,0,0,0,1,13.15958865,52.55233124,1,0.0,16 to 20
4,4500937.0,11,8,5,3,2,6,0,1,1,0,0,0,0,0,13.30127416,52.49899731,2,0.5,08 to 12
8,8100311.0,11,17,5,3,3,6,2,1,0,0,0,1,0,1,13.42872518,52.48656862,2,0.5,16 to 20
3,3601244.0,11,8,5,3,0,1,0,1,0,0,0,0,0,0,13.42716132,52.55216812,1,1.0,08 to 12
7,7200308.0,12,16,3,3,1,5,2,1,1,0,0,0,0,0,13.34100644,52.48543027,2,0.5,16 to 20
10,10100311.0,11,17,5,3,5,3,2,0,1,0,0,0,0,1,13.52189435,52.52594938,1,0.0,16 to 20
3,3601142.0,11,19,2,3,5,2,2,1,1,0,0,0,0,0,13.41315591,52.54768283,2,0.5,16 to 20
3,3501038.0,11,9,3,3,9,1,0,0,1,0,0,0,0,0,13.46846305,52.55387128,1,0.0,08 to 12
6,6400841.0,11,18,5,3,5,3,2,0,0,0,0,0,1,1,13.2630969,52.43916254,1,0.0,16 to 20
11,11300721.0,11,7,2,2,2,7,0,0,1,0,0,1,0,0,13.49221128,52.53407086,2,0.0,04 to 08
1,1200517.0,11,7,5,3,5,3,0,0,1,0,0,0,0,0,13.31927196,52.52840147,1,0.0,04 to 08
2,3601452.0,11,15,4,3,2,6,0,0,1,0,0,0,0,0,13.45246986,52.52759341,1,0.0,12 to 16
5,5200633.0,11,12,7,2,5,2,0,0,1,0,0,0,0,0,13.19686402,52.51309325,1,0.0,12 to 16
12,12100204.0,11,6,5,3,2,2,2,0,1,0,1,0,0,0,13.35269335,52.56437266,2,0.0,04 to 08
7,7400927.0,11,17,2,3,5,3,2,0,1,0,0,0,0,0,13.40314897,52.46342935,1,0.0,16 to 20
8,8200730.0,11,0,5,2,9,1,2,0,1,0,0,0,0,0,13.43514248,52.43693416,1,0.0,00 to 04
5,5100317.0,11,16,2,3,2,2,1,0,1,0,0,0,0,0,13.24757847,52.52452058,1,0.0,16 to 20
5,5100315.0,11,15,6,3,1,5,0,0,1,0,0,0,0,1,13.20177219,52.54114776,1,0.0,12 to 16
3,3400828.0,11,17,5,3,6,4,1,0,1,1,0,0,0,1,13.4229086,52.55850003,2,0.0,16 to 20
12,12400618.0,12,19,3,3,1,5,2,0,1,0,0,0,0,0,13.24509647,52.62140713,1,0.0,16 to 20
3,3200309.0,11,16,5,3,3,6,2,1,0,0,0,1,0,1,13.4365376,52.59265893,2,0.5,16 to 20
5,5300737.0,11,16,2,3,5,2,0,1,1,0,0,0,0,0,13.24785463,52.53826461,2,0.5,16 to 20
3,3100102.0,11,7,5,2,1,1,0,0,1,0,0,0,0,1,13.50481434,52.64354493,1,0.0,04 to 08
5,5200631.0,11,10,2,3,5,3,0,1,1,0,0,0,0,0,13.19830236,52.52104983,2,0.5,08 to 12
1,1300835.0,11,9,6,3,6,7,0,0,1,1,0,0,0,0,13.38355844,52.54146585,2,0.0,08 to 12
5,5100209.0,11,16,5,3,0,2,2,0,1,1,0,0,0,1,13.18449527,52.54763498,2,0.0,16 to 20
4,4501040.0,12,14,3,3,1,5,0,1,1,0,0,0,0,0,13.30721779,52.50101061,2,0.5,12 to 16
5,5100208.0,11,16,5,3,0,1,2,1,0,0,0,0,0,1,13.15346835,52.55343756,1,1.0,16 to 20
12,12200412.0,11,9,2,3,2,6,0,0,1,0,0,0,0,1,13.29442561,52.57614149,1,0.0,08 to 12
1,1300733.0,11,15,5,3,6,4,1,1,0,1,0,0,0,1,13.38439552,52.55087752,2,0.5,12 to 16
2,2500832.0,11,19,2,3,4,7,2,1,1,0,0,0,0,0,13.47253446,52.50850413,2,0.5,16 to 20
5,5100315.0,11,15,5,3,5,3,1,0,1,0,1,0,0,0,13.19842452,52.54281217,2,0.0,12 to 16
5,5100316.0,11,15,4,3,3,6,0,0,1,0,0,0,0,0,13.20110397,52.53917166,1,0.0,12 to 16
4,4200206.0,11,14,7,3,0,1,0,1,0,0,0,0,0,0,13.25442026,52.50662213,1,1.0,12 to 16
7,7601442.0,11,14,5,3,5,2,0,0,1,0,0,0,0,0,13.39537712,52.41315647,1,0.0,12 to 16
8,8100521.0,12,13,4,3,5,3,0,0,1,0,0,0,0,0,13.4594586,52.46720918,1,0.0,12 to 16
6,6100207.0,11,14,5,3,3,6,0,0,1,0,0,0,0,1,13.32467968,52.44880424,1,0.0,12 to 16
8,8401242.0,11,9,2,3,5,3,0,0,1,0,0,0,0,0,13.47948845,52.41038461,1,0.0,08 to 12
9,9200613.0,11,7,6,2,6,4,1,0,1,1,0,0,0,1,13.51941791,52.4541021,2,0.0,04 to 08
5,5400943.0,12,8,3,3,6,4,0,0,1,1,0,0,0,0,13.12956839,52.472529,2,0.0,08 to 12
1,1100312.0,11,8,5,3,1,5,0,1,1,0,0,0,0,1,13.4119576,52.51243572,2,0.5,08 to 12
2,2200210.0,11,16,2,3,1,5,1,1,1,0,0,0,0,1,13.40262876,52.49217912,2,0.5,16 to 20
8,8401241.0,11,15,4,3,6,6,0,0,0,1,0,0,1,0,13.47753853,52.43856322,2,0.0,12 to 16
1,1300733.0,11,16,1,3,0,5,2,0,1,0,1,0,0,0,13.38543447,52.55399096,2,0.0,16 to 20
1,1100206.0,11,9,5,3,6,2,0,0,0,1,0,0,1,0,13.39694473,52.51432844,2,0.0,08 to 12
3,3601141.0,11,9,1,3,5,3,0,0,1,0,0,0,0,1,13.40751425,52.55432351,1,0.0,08 to 12
8,8100209.0,11,10,5,3,0,7,0,0,1,1,0,0,0,0,13.43589097,52.46702433,2,0.0,08 to 12
5,5300840.0,11,12,4,3,5,7,0,0,1,0,0,0,1,1,13.26736081,52.53111545,2,0.0,12 to 16
1,1100310.0,11,12,5,2,0,4,0,1,0,1,0,0,0,0,13.4180596,52.52435455,2,0.5,12 to 16
8,8100521.0,12,8,4,3,5,3,0,0,1,0,0,0,1,0,13.47263471,52.46114172,2,0.0,08 to 12
1,1400942.0,11,12,5,3,0,3,0,0,1,0,1,0,0,1,13.34837392,52.54276495,2,0.0,12 to 16
6,6300634.0,11,9,2,3,6,4,0,1,0,1,0,0,0,0,13.29661529,52.44303612,2,0.5,08 to 12
10,10200418.0,11,16,6,3,5,3,2,1,1,0,0,0,0,0,13.59405298,52.54442535,2,0.5,16 to 20
5,5200524.0,11,11,2,3,2,6,0,0,1,0,0,0,0,0,13.12869256,52.52729429,1,0.0,08 to 12
1,1300835.0,11,10,5,3,0,1,0,0,0,0,1,0,0,1,13.39092079,52.53597751,1,0.0,08 to 12
2,2300419.0,11,9,2,3,5,3,0,1,0,0,0,0,0,0,13.43599387,52.49801696,1,1.0,08 to 12
1,1100416.0,11,8,4,2,0,1,0,1,0,0,0,0,0,0,13.40041434,52.53296388,1,1.0,08 to 12
8,8100312.0,11,12,7,3,0,5,0,1,1,0,0,0,0,0,13.4364924,52.48358895,2,0.5,12 to 16
1,1100101.0,11,13,5,3,0,7,0,1,0,0,0,0,0,0,13.34529288,52.50659698,1,1.0,12 to 16
4,4500938.0,11,19,4,3,5,2,2,1,1,0,0,0,0,0,13.30539684,52.49851497,2,0.5,16 to 20
1,1100103.0,11,7,4,3,2,2,1,1,1,0,0,0,0,0,13.35220221,52.5054565,2,0.5,04 to 08
2,2300315.0,12,17,3,2,7,7,2,0,0,0,1,0,0,0,13.43551709,52.49999901,1,0.0,16 to 20
3,3200205.0,11,6,4,2,5,2,2,0,1,0,0,0,0,1,13.39662895,52.59363245,1,0.0,04 to 08
10,10200420.0,11,13,2,3,6,4,0,0,1,1,0,0,0,0,13.59141535,52.53469184,2,0.0,12 to 16
4,4200308.0,11,15,3,3,5,3,0,0,1,0,0,0,0,0,13.2716436,52.51707791,1,0.0,12 to 16
6,6100102.0,11,18,6,3,6,4,2,0,1,1,0,0,0,0,13.32491419,52.46116532,2,0.0,16 to 20
9,9501941.0,11,15,4,3,5,2,0,1,1,0,0,0,0,0,13.59340602,52.45252451,2,0.5,12 to 16
1,1100313.0,11,11,4,3,5,3,0,1,1,0,0,0,0,0,13.42863371,52.50877489,2,0.5,08 to 12
3,3400721.0,11,8,2,3,4,6,0,0,1,0,0,0,1,0,13.40227884,52.56558992,2,0.0,08 to 12
3,3701554.0,11,8,3,3,3,6,0,1,0,0,0,0,0,0,13.41200108,52.53135216,1,1.0,08 to 12
2,2200208.0,11,20,6,3,5,2,2,1,1,0,0,0,0,0,13.38791666,52.49299591,2,0.5,20 to 24
4,4400729.0,11,15,2,2,0,7,1,1,0,0,0,0,0,0,13.27868796,52.47405006,1,1.0,12 to 16
1,1200628.0,11,13,4,3,3,6,0,0,1,0,1,0,0,0,13.35477796,52.51745526,2,0.0,12 to 16
4,4300619.0,11,12,4,3,2,3,0,1,1,0,0,0,0,0,13.30442399,52.51830221,2,0.5,12 to 16
1,1100207.0,11,17,7,3,5,3,2,0,1,0,0,0,1,1,13.39027034,52.50859219,2,0.0,16 to 20
8,8401241.0,11,12,4,3,5,3,0,0,1,0,0,0,0,0,13.48359867,52.4312228,1,0.0,12 to 16
1,1401047.0,11,10,4,3,6,7,0,0,1,1,0,0,0,0,13.35956258,52.54411417,2,0.0,08 to 12
3,3501038.0,11,12,4,2,1,5,0,0,1,0,0,0,0,1,13.47726385,52.56200477,1,0.0,12 to 16
5,5100317.0,11,12,4,3,3,6,0,1,1,0,0,0,0,0,13.20733902,52.53293557,2,0.5,12 to 16
4,4300412.0,11,11,4,3,6,7,0,1,0,1,0,0,0,0,13.2890556,52.51895075,2,0.5,08 to 12
